sentence,label
"ALLIANZ GROUP develops and executes tailored investment strategies , focusing on direct and indirect equity worldwide and commercial real estate loans in Europe and the U.S.ARE invests 14.6 billion Euro in certified green buildings around the world ‚Äôs , including both equity and debt investments .",0
"For improve , BRENNTAGWE establish and optimize appropriate standards and processes within BRENNTAGWE international corporate structures , BRENNTAGWE sensi -tize BRENNTAGWE employees accordingly and BRENNTAGWE provide our employees with suitable training on a continuous basis .",0
HelloFresh aim to provide the households in 13 countries with the opportunity to enjoy home cooked meals that require virtually no planning and no grocery shopping .,1
"In order to deter -mine the sustainability issues that are of material importance to Brenntag and the relevant stakeholder groups , we conducted a materiality assessment in September / Octo -ber 2015 the new North East site of Brenntag UK and Ireland which was completed at the end of 2018 and commenced operations at the start of 2019 , BRENNTAGWE has adhered to the definition of Section 289c , para . 3 , sentence 1 of the German Commercial Code ( HGB ) .",0
Deutsche Post AG support Deutsche Post AG managers in measuring our managers employees ’ performance and ensure the application of consistent employee evaluation standards across Deutsche Post AG with a direct relationship to compensation .,0
"Additionally , three global themes were identified which BRENNTAGWE will focus on as BRENNTAGWE continues to develop BRENNTAGWE safety culture:1 . More regular and more in - depth communication of all safety - re lated aspects , to further raise risk awareness within the com -pany ( e. g. by means of reports on real cases and training in the safety standard)2 . Empowering employees to get more involved in safety pro - jects and initiatives and to take ownership for safety3 .",0
The GoGreen Sponsors Board comprises 10 shareholder representatives and 10 employee representatives .,0
"Deutsche Post DHL Group use www.dpdhl.com/digitalization-supply-chains Artificial intelligence ( AI to conduct global analyses of Logistics data and gain valuable information , which Deutsche Post DHL Group then publish in Deutsche Post DHL Group quarterly DHL Global Trade Barometer as an aid to investment and supply chain decision making . www.logistics.dhl/ai Big data , predictive analytics and algorithms : Deutsche Post DHL Group deploy Big data , predictive analytics and algorithms in Deutsche Post DHL Group Resilience360 product for monitoring supply chains .",0
"Furthermore , ALLIANZ GROUP are in on going dialogues with policy makers , NGOs and academia on key economic , governmental , environmental and societal issues , including climate change to find and contribute to solutions for a sustainable tomorrow .",0
"As technical modifications have increasingly become standard procedure , as of the reporting year , Deutsche Post will no longer report on these developments in detail .",0
", BRENNTAG SE serves as an important link between the manufacturers of chemical products and the companies that process chemical products .",0
ALLIANZ GROUP will further enhance data quality through external assurance and improved management approaches .,0
Our Global Emerging Markets ( GEM ) team strength was essential for the execution of Chinafirst FX Forward using ESG performance targets with Olam International .,0
"Deutsche Bank aim to gradually increase the number of meetings per year Deutsche Bank vote at , while ensuring not to compromise on the quality of Deutsche Bank analysis .",1
Championing quality in education and educational systems the Group with Deutsche Post AG Fostering the employability of young peopleHelping employeechildren achieve higher levels of education our scholarship program UPstairs scholarship program for employee childrenPartnership with Asia Pacific Asia PacificPartnerships and programs www.teachforall.org www.teachforall.org,0
Continental AG gives Continental AG comments on all core indicators in the table below .,0
"BRENNTAG SE compliance programme focuses particu -larly on observing BRENNTAG SE and antitrust law requirements as well as on the prevention of corruption and environmental and health protection , since it is here that BRENNTAG SE sees the great -est risks .",0
"ALLIANZ GROUP participates in corresponding consultations , impact analyzes and working groups .",0
"The Occupational Health & Safety Committee facilitates dialogue Results & progress in 2019 Deutsche Post DHL Group , which has made sustainability a core component of its Strategy 2025 LTIFR in 2019 fell to 4.2 ( 2018 : 4.3 ) .",0
"The head of the Compliance department and the head of the Rubber Group are also available to provide information directly to Continental AG and Continental AG chairman in coordination with Continental AG , both in and outside of the meetings of Continental AG .",0
"The “ GoGreen Sponsors Board ” presides over the implementation of the Deutsche Post AGenvironmental strategy , “ JOIN ” program product development and the launch of MAIL:-wide standards .",0
